plant,col,red,nir,ndvi,population,date,day,vwc1,vwc2
1,17,15.3,55.6,0.568,b,7/18/2017,47,4.6625,16.01
1,18,13.2,58.5,0.632,b,7/18/2017,47,4.6625,16.01
1,19,16.1,57.9,0.565,b,7/18/2017,47,4.6625,16.01
1,20,12.2,53.7,0.63,b,7/18/2017,47,4.6625,16.01
1,21,14.8,51.6,0.554,b,7/18/2017,47,4.6625,16.01
1,22,12.8,56.4,0.63,b,7/18/2017,47,4.6625,16.01
1,23,17.5,59.4,0.545,b,7/18/2017,47,4.6625,16.01
1,24,13.2,55.3,0.615,b,7/18/2017,47,4.6625,16.01
1,25,14,55.5,0.597,b,7/18/2017,47,4.6625,16.01
1,26,12,56.5,0.65,b,7/18/2017,47,4.6625,16.01
1,27,13.2,58.3,0.631,b,7/18/2017,47,4.6625,16.01
1,28,11.3,52.8,0.647,b,7/18/2017,47,4.6625,16.01
1,29,11.5,57,0.664,b,7/18/2017,47,4.6625,16.01
1,30,13.4,55.8,0.613,b,7/18/2017,47,4.6625,16.01
1,31,13.4,57.4,0.621,b,7/18/2017,47,4.6625,16.01
1,32,16.1,59.7,0.575,b,7/18/2017,47,4.6625,16.01
1,33,14.6,57.9,0.597,b,7/18/2017,47,4.6625,16.01
1,34,13.2,56.2,0.62,b,7/18/2017,47,4.6625,16.01
1,35,11.1,56.4,0.671,b,7/18/2017,47,4.6625,16.01
1,36,14,53.7,0.586,b,7/18/2017,47,4.6625,16.01
1,37,15.1,56.8,0.58,b,7/18/2017,47,4.6625,16.01
1,38,15.1,52.5,0.553,b,7/18/2017,47,4.6625,16.01
1,39,13.8,57.7,0.614,b,7/18/2017,47,4.6625,16.01
1,40,13,58.6,0.637,b,7/18/2017,47,4.6625,16.01
1,41,12,59.5,0.664,b,7/18/2017,47,4.6625,16.01
1,42,11.5,54.1,0.649,b,7/18/2017,47,4.6625,16.01
1,43,12.6,53.5,0.619,b,7/18/2017,47,4.6625,16.01
1,44,12.8,57.4,0.635,b,7/18/2017,47,4.6625,16.01
1,45,13,54.9,0.617,b,7/18/2017,47,4.6625,16.01
1,46,11.3,56.4,0.666,b,7/18/2017,47,4.6625,16.01
1,47,11.5,58.2,0.67,b,7/18/2017,47,4.6625,16.01
1,48,11.8,53.7,0.64,b,7/18/2017,47,4.6625,16.01
1,49,12.8,57.4,0.635,b,7/18/2017,47,4.6625,16.01
1,50,13.2,56.1,0.619,b,7/18/2017,47,4.6625,16.01
1,51,15,51.1,0.546,b,7/18/2017,47,4.6625,16.01
1,52,13.8,54.7,0.597,b,7/18/2017,47,4.6625,16.01
1,53,15.5,51.7,0.539,b,7/18/2017,47,4.6625,16.01
1,54,12.6,54.6,0.625,b,7/18/2017,47,4.6625,16.01
1,55,13.8,48.1,0.554,b,7/18/2017,47,4.6625,16.01
1,56,14.2,56.5,0.598,b,7/18/2017,47,4.6625,16.01
1,57,13.6,60.3,0.632,b,7/18/2017,47,4.6625,16.01
1,58,13.6,54.7,0.602,b,7/18/2017,47,4.6625,16.01
1,59,14.8,51.4,0.553,b,7/18/2017,47,4.6625,16.01
2,1,18.1,35.3,0.322,b,7/18/2017,47,4.6625,16.01
2,2,18.1,47.5,0.448,b,7/18/2017,47,4.6625,16.01
2,3,15.9,55.8,0.556,b,7/18/2017,47,4.6625,16.01
2,4,17.3,57.7,0.539,b,7/18/2017,47,4.6625,16.01
2,5,16.9,55.3,0.532,b,7/18/2017,47,4.6625,16.01
2,6,14.4,59.7,0.611,b,7/18/2017,47,4.6625,16.01
2,7,16.9,54.6,0.527,b,7/18/2017,47,4.6625,16.01
2,8,15.9,55.8,0.556,b,7/18/2017,47,4.6625,16.01
2,9,17.1,56.8,0.537,b,7/18/2017,47,4.6625,16.01
2,10,14.4,57.6,0.6,b,7/18/2017,47,4.6625,16.01
2,11,17.9,57.9,0.528,b,7/18/2017,47,4.6625,16.01
2,12,17.7,56.2,0.521,b,7/18/2017,47,4.6625,16.01
2,13,16.3,55.9,0.548,b,7/18/2017,47,4.6625,16.01
2,14,15.5,59.1,0.584,b,7/18/2017,47,4.6625,16.01
2,15,17.1,58.9,0.55,b,7/18/2017,47,4.6625,16.01
2,16,16.9,57,0.543,b,7/18/2017,47,4.6625,16.01
2,17,17.7,60.5,0.547,b,7/18/2017,47,4.6625,16.01
2,18,15.1,58.3,0.589,b,7/18/2017,47,4.6625,16.01
2,19,16.9,60.5,0.563,b,7/18/2017,47,4.6625,16.01
2,20,16.9,53.7,0.521,b,7/18/2017,47,4.6625,16.01
2,21,16.1,52.9,0.533,b,7/18/2017,47,4.6625,16.01
2,22,15,58.5,0.592,b,7/18/2017,47,4.6625,16.01
2,23,13,55.3,0.619,b,7/18/2017,47,4.6625,16.01
2,24,13.4,55,0.608,b,7/18/2017,47,4.6625,16.01
2,25,14.8,52.3,0.559,b,7/18/2017,47,4.6625,16.01
2,26,14.6,58,0.598,b,7/18/2017,47,4.6625,16.01
2,27,13.8,54.9,0.598,b,7/18/2017,47,4.6625,16.01
2,28,14.2,53.8,0.582,b,7/18/2017,47,4.6625,16.01
2,29,13.8,53.5,0.59,b,7/18/2017,47,4.6625,16.01
2,30,13.2,55.6,0.616,b,7/18/2017,47,4.6625,16.01
2,31,15.9,53.5,0.542,b,7/18/2017,47,4.6625,16.01
2,32,14.4,57.9,0.602,b,7/18/2017,47,4.6625,16.01
2,33,14.6,58,0.598,b,7/18/2017,47,4.6625,16.01
2,34,12.8,58.8,0.642,b,7/18/2017,47,4.6625,16.01
2,35,13.2,59.2,0.635,b,7/18/2017,47,4.6625,16.01
2,36,15.9,56.4,0.56,b,7/18/2017,47,4.6625,16.01
2,37,15,55.6,0.575,b,7/18/2017,47,4.6625,16.01
2,38,15.5,55.9,0.566,b,7/18/2017,47,4.6625,16.01
2,39,15.1,58.9,0.592,b,7/18/2017,47,4.6625,16.01
2,40,11.7,62.9,0.686,b,7/18/2017,47,4.6625,16.01
2,41,13.8,58.8,0.62,b,7/18/2017,47,4.6625,16.01
2,42,15.1,52.8,0.555,b,7/18/2017,47,4.6625,16.01
2,43,12.4,59.8,0.657,b,7/18/2017,47,4.6625,16.01
2,44,14,57.4,0.608,b,7/18/2017,47,4.6625,16.01
2,45,13.2,54.9,0.612,b,7/18/2017,47,4.6625,16.01
2,46,13.6,56.8,0.614,b,7/18/2017,47,4.6625,16.01
2,47,12.4,59.1,0.653,b,7/18/2017,47,4.6625,16.01
2,48,12.8,63.2,0.663,b,7/18/2017,47,4.6625,16.01
2,49,14,62.7,0.635,b,7/18/2017,47,4.6625,16.01
2,50,13.6,60.6,0.633,b,7/18/2017,47,4.6625,16.01
2,51,13.6,60.9,0.635,b,7/18/2017,47,4.6625,16.01
2,52,13,59.2,0.64,b,7/18/2017,47,4.6625,16.01
2,53,15.5,55.3,0.562,b,7/18/2017,47,4.6625,16.01
2,54,15.3,58.2,0.584,b,7/18/2017,47,4.6625,16.01
2,55,16.9,58.6,0.552,b,7/18/2017,47,4.6625,16.01
2,56,15.7,57.9,0.573,b,7/18/2017,47,4.6625,16.01
2,57,14.2,57.9,0.606,b,7/18/2017,47,4.6625,16.01
2,58,16.1,55.8,0.552,b,7/18/2017,47,4.6625,16.01
2,59,14.2,53.1,0.578,b,7/18/2017,47,4.6625,16.01
3,1,14.4,45.1,0.516,b,7/18/2017,47,4.6625,16.01
3,2,13,47.4,0.57,b,7/18/2017,47,4.6625,16.01
3,3,14.8,51.1,0.551,b,7/18/2017,47,4.6625,16.01
3,4,13.2,55.8,0.617,b,7/18/2017,47,4.6625,16.01
3,5,13.8,52.9,0.586,b,7/18/2017,47,4.6625,16.01
3,6,15,52.3,0.554,b,7/18/2017,47,4.6625,16.01
3,7,12.4,49.9,0.602,b,7/18/2017,47,4.6625,16.01
3,8,14.6,48.6,0.538,b,7/18/2017,47,4.6625,16.01
3,9,14.8,53.4,0.566,b,7/18/2017,47,4.6625,16.01
3,10,13.4,55.9,0.613,b,7/18/2017,47,4.6625,16.01
3,11,13.2,53.2,0.602,b,7/18/2017,47,4.6625,16.01
3,12,14,51,0.569,b,7/18/2017,47,4.6625,16.01
3,13,16.1,52,0.527,b,7/18/2017,47,4.6625,16.01
3,14,12.4,57.6,0.646,b,7/18/2017,47,4.6625,16.01
3,15,17.5,45.6,0.445,b,7/18/2017,47,4.6625,16.01
3,16,15.3,51.3,0.541,b,7/18/2017,47,4.6625,16.01
3,17,16.3,59.4,0.569,b,7/18/2017,47,4.6625,16.01
3,18,13.8,54.6,0.596,b,7/18/2017,47,4.6625,16.01
3,19,15.3,49.9,0.531,b,7/18/2017,47,4.6625,16.01
3,20,12.2,56.4,0.644,b,7/18/2017,47,4.6625,16.01
3,21,15.1,55.3,0.571,b,7/18/2017,47,4.6625,16.01
3,22,15,53.1,0.559,b,7/18/2017,47,4.6625,16.01
3,23,13.4,53.5,0.599,b,7/18/2017,47,4.6625,16.01
3,24,13.8,47.4,0.549,b,7/18/2017,47,4.6625,16.01
3,25,13,53.5,0.609,b,7/18/2017,47,4.6625,16.01
3,26,12.8,52.2,0.606,b,7/18/2017,47,4.6625,16.01
3,27,14,51.4,0.572,b,7/18/2017,47,4.6625,16.01
3,28,15.9,41.8,0.449,b,7/18/2017,47,4.6625,16.01
3,29,13.8,46.2,0.54,b,7/18/2017,47,4.6625,16.01
3,30,16.7,51.7,0.512,b,7/18/2017,47,4.6625,16.01
3,31,13.4,48.6,0.568,b,7/18/2017,47,4.6625,16.01
3,32,13.4,52.6,0.594,b,7/18/2017,47,4.6625,16.01
3,33,13.8,55.6,0.602,b,7/18/2017,47,4.6625,16.01
3,34,15.9,53.7,0.543,b,7/18/2017,47,4.6625,16.01
3,35,12.8,55,0.622,b,7/18/2017,47,4.6625,16.01
3,36,13.6,55.5,0.606,b,7/18/2017,47,4.6625,16.01
3,37,18.6,59.2,0.522,b,7/18/2017,47,4.6625,16.01
3,38,16.7,54.7,0.532,b,7/18/2017,47,4.6625,16.01
3,39,14,55.2,0.595,b,7/18/2017,47,4.6625,16.01
3,40,14.4,54.1,0.58,b,7/18/2017,47,4.6625,16.01
3,41,14.2,52.3,0.573,b,7/18/2017,47,4.6625,16.01
3,42,11.5,53.4,0.646,b,7/18/2017,47,4.6625,16.01
3,43,11.7,56.4,0.656,b,7/18/2017,47,4.6625,16.01
3,44,13.2,54.9,0.612,b,7/18/2017,47,4.6625,16.01
3,45,13.6,55.9,0.609,b,7/18/2017,47,4.6625,16.01
3,46,13.2,57.7,0.628,b,7/18/2017,47,4.6625,16.01
3,47,12.6,54.7,0.626,b,7/18/2017,47,4.6625,16.01
3,48,13.2,51.9,0.594,b,7/18/2017,47,4.6625,16.01
3,49,14.4,54.6,0.583,b,7/18/2017,47,4.6625,16.01
3,50,14.2,53.8,0.582,b,7/18/2017,47,4.6625,16.01
3,51,13.6,50.1,0.573,b,7/18/2017,47,4.6625,16.01
3,52,13.6,52.8,0.59,b,7/18/2017,47,4.6625,16.01
3,53,15.9,54,0.545,b,7/18/2017,47,4.6625,16.01
3,54,14.6,52.3,0.564,b,7/18/2017,47,4.6625,16.01
3,55,16.1,51.3,0.522,b,7/18/2017,47,4.6625,16.01
3,56,14,51,0.569,b,7/18/2017,47,4.6625,16.01
3,57,14.6,51.9,0.561,b,7/18/2017,47,4.6625,16.01
3,58,15.3,55.6,0.568,b,7/18/2017,47,4.6625,16.01
3,59,14.6,54,0.574,b,7/18/2017,47,4.6625,16.01
4,1,12.6,49.5,0.594,b,7/18/2017,47,4.6625,16.01
4,2,11.1,48.3,0.626,b,7/18/2017,47,4.6625,16.01
4,3,13.2,53.2,0.602,b,7/18/2017,47,4.6625,16.01
4,4,15.1,54.1,0.564,b,7/18/2017,47,4.6625,16.01
4,5,15.7,53.5,0.546,b,7/18/2017,47,4.6625,16.01
4,6,14.8,55.3,0.578,b,7/18/2017,47,4.6625,16.01
4,7,15.1,46.9,0.513,b,7/18/2017,47,4.6625,16.01
4,8,13.2,51.3,0.591,b,7/18/2017,47,4.6625,16.01
4,9,13.4,55.5,0.611,b,7/18/2017,47,4.6625,16.01
4,10,13.2,52.5,0.598,b,7/18/2017,47,4.6625,16.01
4,11,13.4,54.7,0.606,b,7/18/2017,47,4.6625,16.01
4,12,13.2,59.8,0.638,b,7/18/2017,47,4.6625,16.01
4,13,14.2,52.9,0.577,b,7/18/2017,47,4.6625,16.01
4,14,12.2,56.7,0.646,b,7/18/2017,47,4.6625,16.01
4,15,12.8,56.5,0.631,b,7/18/2017,47,4.6625,16.01
4,16,15.9,53.8,0.544,b,7/18/2017,47,4.6625,16.01
4,17,11.5,58.9,0.673,b,7/18/2017,47,4.6625,16.01
4,18,12.6,55.3,0.629,b,7/18/2017,47,4.6625,16.01
4,19,13.4,60,0.635,b,7/18/2017,47,4.6625,16.01
4,20,12.6,55,0.627,b,7/18/2017,47,4.6625,16.01
4,21,13.6,55,0.603,b,7/18/2017,47,4.6625,16.01
4,22,13.2,58,0.629,b,7/18/2017,47,4.6625,16.01
4,23,11.8,52.5,0.633,b,7/18/2017,47,4.6625,16.01
4,24,10.7,51.9,0.658,b,7/18/2017,47,4.6625,16.01
4,25,13.6,48.7,0.563,b,7/18/2017,47,4.6625,16.01
4,26,14.4,48.4,0.541,b,7/18/2017,47,4.6625,16.01
4,27,16.5,54.3,0.534,b,7/18/2017,47,4.6625,16.01
4,28,11.3,52.9,0.648,b,7/18/2017,47,4.6625,16.01
4,29,13.6,48.9,0.565,b,7/18/2017,47,4.6625,16.01
4,30,12.2,53.4,0.628,b,7/18/2017,47,4.6625,16.01
4,31,14,50.2,0.564,b,7/18/2017,47,4.6625,16.01
4,32,14.2,54,0.584,b,7/18/2017,47,4.6625,16.01
4,33,16.1,56.1,0.554,b,7/18/2017,47,4.6625,16.01
4,34,11.7,55.5,0.652,b,7/18/2017,47,4.6625,16.01
4,35,13,57.3,0.63,b,7/18/2017,47,4.6625,16.01
4,36,12.6,55.5,0.63,b,7/18/2017,47,4.6625,16.01
4,37,12.4,55.2,0.633,b,7/18/2017,47,4.6625,16.01
4,38,13,56.5,0.626,b,7/18/2017,47,4.6625,16.01
4,39,12.4,58.3,0.649,b,7/18/2017,47,4.6625,16.01
4,40,13.6,51.7,0.583,b,7/18/2017,47,4.6625,16.01
4,41,13.4,59.2,0.631,b,7/18/2017,47,4.6625,16.01
4,42,12.2,57.1,0.648,b,7/18/2017,47,4.6625,16.01
4,43,13.2,59.2,0.635,b,7/18/2017,47,4.6625,16.01
4,44,10.7,55.2,0.675,b,7/18/2017,47,4.6625,16.01
4,45,12.6,59.8,0.652,b,7/18/2017,47,4.6625,16.01
4,46,13,55.3,0.619,b,7/18/2017,47,4.6625,16.01
4,47,12.6,60.5,0.655,b,7/18/2017,47,4.6625,16.01
4,48,15.1,60.8,0.602,b,7/18/2017,47,4.6625,16.01
4,49,13.8,59.1,0.621,b,7/18/2017,47,4.6625,16.01
4,50,12.8,61.8,0.657,b,7/18/2017,47,4.6625,16.01
4,51,12.8,56.4,0.63,b,7/18/2017,47,4.6625,16.01
4,52,11.7,59.4,0.671,b,7/18/2017,47,4.6625,16.01
4,53,14.6,58.9,0.603,b,7/18/2017,47,4.6625,16.01
4,54,15,57.3,0.585,b,7/18/2017,47,4.6625,16.01
4,55,12.8,56.2,0.629,b,7/18/2017,47,4.6625,16.01
4,56,13.2,57.3,0.626,b,7/18/2017,47,4.6625,16.01
4,57,14,53.7,0.586,b,7/18/2017,47,4.6625,16.01
4,58,12.8,53.8,0.616,b,7/18/2017,47,4.6625,16.01
4,59,12,52,0.625,b,7/18/2017,47,4.6625,16.01
5,1,15.1,40.2,0.454,b,7/18/2017,47,4.6625,16.01
5,2,14.4,40.2,0.473,b,7/18/2017,47,4.6625,16.01
5,3,17.9,55.2,0.51,b,7/18/2017,47,4.6625,16.01
5,4,15.9,55.5,0.555,b,7/18/2017,47,4.6625,16.01
5,5,17.1,52.3,0.507,b,7/18/2017,47,4.6625,16.01
5,6,16.9,53.2,0.518,b,7/18/2017,47,4.6625,16.01
5,7,14.6,52.6,0.565,b,7/18/2017,47,4.6625,16.01
5,8,15.7,57.3,0.57,b,7/18/2017,47,4.6625,16.01
5,9,16.1,60.5,0.58,b,7/18/2017,47,4.6625,16.01
5,10,13.2,60.6,0.642,b,7/18/2017,47,4.6625,16.01
5,11,13.2,59.2,0.635,b,7/18/2017,47,4.6625,16.01
5,12,16.1,56.2,0.555,b,7/18/2017,47,4.6625,16.01
5,13,13.4,60.6,0.638,b,7/18/2017,47,4.6625,16.01
5,14,16.9,58,0.549,b,7/18/2017,47,4.6625,16.01
5,15,18.1,58.9,0.53,b,7/18/2017,47,4.6625,16.01
5,16,14.4,56.5,0.594,b,7/18/2017,47,4.6625,16.01
5,17,14.2,59.8,0.616,b,7/18/2017,47,4.6625,16.01
5,18,15.3,58.9,0.588,b,7/18/2017,47,4.6625,16.01
5,19,15.1,57,0.581,b,7/18/2017,47,4.6625,16.01
5,20,13.8,58.6,0.619,b,7/18/2017,47,4.6625,16.01
5,21,14.4,60.3,0.614,b,7/18/2017,47,4.6625,16.01
5,22,11.7,60.5,0.676,b,7/18/2017,47,4.6625,16.01
5,23,10.5,55.5,0.682,b,7/18/2017,47,4.6625,16.01
5,24,12.4,61.5,0.664,b,7/18/2017,47,4.6625,16.01
5,25,12.2,57.4,0.649,b,7/18/2017,47,4.6625,16.01
5,26,13.8,57.3,0.612,b,7/18/2017,47,4.6625,16.01
5,27,14,56.4,0.602,b,7/18/2017,47,4.6625,16.01
5,28,14.2,51.3,0.566,b,7/18/2017,47,4.6625,16.01
5,29,15.9,55.5,0.555,b,7/18/2017,47,4.6625,16.01
5,30,13.8,52.9,0.586,b,7/18/2017,47,4.6625,16.01
5,31,15.5,54,0.554,b,7/18/2017,47,4.6625,16.01
5,32,13.8,58.3,0.617,b,7/18/2017,47,4.6625,16.01
5,33,16.9,52,0.509,b,7/18/2017,47,4.6625,16.01
5,34,17.9,57.1,0.523,b,7/18/2017,47,4.6625,16.01
5,35,14.2,55.2,0.591,b,7/18/2017,47,4.6625,16.01
5,36,17.9,61.2,0.547,b,7/18/2017,47,4.6625,16.01
5,37,14.4,62.3,0.625,b,7/18/2017,47,4.6625,16.01
5,38,15,61.4,0.607,b,7/18/2017,47,4.6625,16.01
5,39,14.4,59.2,0.609,b,7/18/2017,47,4.6625,16.01
5,40,16.1,57.1,0.56,b,7/18/2017,47,4.6625,16.01
5,41,13.4,59.4,0.632,b,7/18/2017,47,4.6625,16.01
5,42,14.2,57.7,0.605,b,7/18/2017,47,4.6625,16.01
5,43,15.1,55.8,0.574,b,7/18/2017,47,4.6625,16.01
5,44,12.2,58,0.652,b,7/18/2017,47,4.6625,16.01
5,45,12.4,54.6,0.63,b,7/18/2017,47,4.6625,16.01
5,46,14.4,57,0.597,b,7/18/2017,47,4.6625,16.01
5,47,14.4,57.1,0.597,b,7/18/2017,47,4.6625,16.01
5,48,13.4,56.4,0.616,b,7/18/2017,47,4.6625,16.01
5,49,15.5,60.3,0.591,b,7/18/2017,47,4.6625,16.01
5,50,14,61.1,0.627,b,7/18/2017,47,4.6625,16.01
5,51,12.2,59.7,0.661,b,7/18/2017,47,4.6625,16.01
5,52,16.5,53.2,0.527,b,7/18/2017,47,4.6625,16.01
5,53,15.3,58.3,0.584,b,7/18/2017,47,4.6625,16.01
5,54,14.4,57.4,0.599,b,7/18/2017,47,4.6625,16.01
5,55,15.7,52.5,0.54,b,7/18/2017,47,4.6625,16.01
5,56,16.9,54.7,0.528,b,7/18/2017,47,4.6625,16.01
5,57,14,56.2,0.601,b,7/18/2017,47,4.6625,16.01
5,58,14.2,52.3,0.573,b,7/18/2017,47,4.6625,16.01
5,59,16.1,53.1,0.535,b,7/18/2017,47,4.6625,16.01
6,1,12.6,46.2,0.571,b,7/18/2017,47,4.6625,16.01
6,2,14.2,45.4,0.523,b,7/18/2017,47,4.6625,16.01
6,3,12.8,49.2,0.587,b,7/18/2017,47,4.6625,16.01
6,4,14.8,50.2,0.545,A15-674,7/18/2017,47,4.6625,16.01
6,5,14,51.7,0.574,A15-674,7/18/2017,47,4.6625,16.01
6,6,13.6,53.4,0.594,A15-311,7/18/2017,47,4.6625,16.01
6,7,16.1,53.7,0.539,A15-311,7/18/2017,47,4.6625,16.01
6,8,14.6,54.7,0.579,A15-682,7/18/2017,47,4.6625,16.01
6,9,15.9,52.3,0.534,A15-682,7/18/2017,47,4.6625,16.01
6,10,13.4,52.3,0.592,A15-506,7/18/2017,47,4.6625,16.01
6,11,14.8,58.9,0.598,A15-506,7/18/2017,47,4.6625,16.01
6,12,12.8,55.5,0.625,A15-511,7/18/2017,47,4.6625,16.01
6,13,14,53.8,0.587,A15-511,7/18/2017,47,4.6625,16.01
6,14,14.4,60,0.613,A15-516,7/18/2017,47,4.6625,16.01
6,15,13.6,55.3,0.605,A15-516,7/18/2017,47,4.6625,16.01
6,16,15,58.5,0.592,A15-668,7/18/2017,47,4.6625,16.01
6,17,14.2,54.9,0.589,A15-668,7/18/2017,47,4.6625,16.01
6,18,14.2,52.9,0.577,A15-490,7/18/2017,47,4.6625,16.01
6,19,16.7,57.3,0.549,A15-490,7/18/2017,47,4.6625,16.01
6,20,13.2,57.3,0.626,A14-307,7/18/2017,47,4.6625,16.01
6,21,13.4,55.8,0.613,A14-307,7/18/2017,47,4.6625,16.01
6,22,12.6,53.8,0.62,A15-515,7/18/2017,47,4.6625,16.01
6,23,12.4,58.3,0.649,A15-515,7/18/2017,47,4.6625,16.01
6,24,15.9,57.7,0.568,A15-467,7/18/2017,47,4.6625,16.01
6,25,12.8,58.9,0.643,A15-467,7/18/2017,47,4.6625,16.01
6,26,14,56.7,0.604,A15-316,7/18/2017,47,4.6625,16.01
6,27,16.1,53.7,0.539,A15-316,7/18/2017,47,4.6625,16.01
6,28,14.6,53.1,0.569,A15-304,7/18/2017,47,4.6625,16.01
6,29,15.3,49.9,0.531,A15-304,7/18/2017,47,4.6625,16.01
6,30,12,55.6,0.645,A15-341,7/18/2017,47,4.6625,16.01
6,31,13.6,56.2,0.61,A15-341,7/18/2017,47,4.6625,16.01
6,32,14.4,53.8,0.578,A15-436,7/18/2017,47,4.6625,16.01
6,33,15.9,55.3,0.553,A15-436,7/18/2017,47,4.6625,16.01
6,34,15.3,56.1,0.571,A15-463,7/18/2017,47,4.6625,16.01
6,35,20.2,52.5,0.444,A15-463,7/18/2017,47,4.6625,16.01
6,36,13.8,52.6,0.584,A15-708,7/18/2017,47,4.6625,16.01
6,37,14.4,60,0.613,A15-708,7/18/2017,47,4.6625,16.01
6,38,18.4,59.4,0.527,A15-711,7/18/2017,47,4.6625,16.01
6,39,15.9,58.8,0.574,A15-711,7/18/2017,47,4.6625,16.01
6,40,14.8,53.4,0.566,A14-298,7/18/2017,47,4.6625,16.01
6,41,16.9,55.3,0.532,A14-298,7/18/2017,47,4.6625,16.01
6,42,13,58.9,0.638,A15-451,7/18/2017,47,4.6625,16.01
6,43,15.5,59.5,0.587,A15-451,7/18/2017,47,4.6625,16.01
6,44,14.8,56.1,0.583,A15-519,7/18/2017,47,4.6625,16.01
6,45,13,52.9,0.605,A15-519,7/18/2017,47,4.6625,16.01
6,46,12.2,51.4,0.616,A15-461,7/18/2017,47,4.6625,16.01
6,47,13.4,53.4,0.599,A15-461,7/18/2017,47,4.6625,16.01
6,48,13.6,55.8,0.608,A15-509,7/18/2017,47,4.6625,16.01
6,49,14.4,59.8,0.612,A15-669,7/18/2017,47,4.6625,16.01
6,50,16.1,55.8,0.552,A15-677,7/18/2017,47,4.6625,16.01
6,51,14.6,58.5,0.601,A15-489,7/18/2017,47,4.6625,16.01
6,52,13,57.1,0.629,A15-505,7/18/2017,47,4.6625,16.01
6,53,14.2,56.7,0.599,A15-725,7/18/2017,47,4.6625,16.01
6,54,14.8,57.9,0.593,A15-675,7/18/2017,47,4.6625,16.01
6,55,13.4,56.1,0.614,A14-302,7/18/2017,47,4.6625,16.01
6,56,16.3,57.1,0.556,A15-513,7/18/2017,47,4.6625,16.01
6,57,14.8,58.2,0.595,b,7/18/2017,47,4.6625,16.01
6,58,14.2,56.7,0.599,b,7/18/2017,47,4.6625,16.01
6,59,11.8,54.7,0.645,b,7/18/2017,47,4.6625,16.01
7,1,15.1,42.9,0.479,b,7/18/2017,47,4.6625,16.01
7,2,14.2,46.9,0.535,b,7/18/2017,47,4.6625,16.01
7,3,14.2,47.4,0.539,b,7/18/2017,47,4.6625,16.01
7,4,13.2,48.7,0.574,A15-674,7/18/2017,47,4.6625,16.01
7,5,15.9,50.8,0.523,A15-674,7/18/2017,47,4.6625,16.01
7,6,14.6,49,0.541,A15-311,7/18/2017,47,4.6625,16.01
7,7,13.6,51.7,0.583,A15-311,7/18/2017,47,4.6625,16.01
7,8,15.9,50.8,0.523,A15-682,7/18/2017,47,4.6625,16.01
7,9,15.3,51.4,0.541,A15-682,7/18/2017,47,4.6625,16.01
7,10,11.5,49.5,0.623,A15-506,7/18/2017,47,4.6625,16.01
7,11,13.8,47.8,0.552,A15-506,7/18/2017,47,4.6625,16.01
7,12,10.9,51.4,0.65,A15-511,7/18/2017,47,4.6625,16.01
7,13,13.8,52.2,0.582,A15-511,7/18/2017,47,4.6625,16.01
7,14,12.2,52.3,0.622,A15-516,7/18/2017,47,4.6625,16.01
7,15,11.5,53.8,0.648,A15-516,7/18/2017,47,4.6625,16.01
7,16,13.2,52.5,0.598,A15-668,7/18/2017,47,4.6625,16.01
7,17,13.2,48.4,0.571,A15-668,7/18/2017,47,4.6625,16.01
7,18,14,49.9,0.562,A15-490,7/18/2017,47,4.6625,16.01
7,19,14.8,41.8,0.477,A15-490,7/18/2017,47,4.6625,16.01
7,20,13.2,46.3,0.556,A14-307,7/18/2017,47,4.6625,16.01
7,21,11.5,49.5,0.623,A14-307,7/18/2017,47,4.6625,16.01
7,22,12.2,46.9,0.587,A15-515,7/18/2017,47,4.6625,16.01
7,23,12.6,49.3,0.593,A15-515,7/18/2017,47,4.6625,16.01
7,24,11.7,50.7,0.625,A15-467,7/18/2017,47,4.6625,16.01
7,25,12.8,52.3,0.607,A15-467,7/18/2017,47,4.6625,16.01
7,26,13.8,51.6,0.578,A15-316,7/18/2017,47,4.6625,16.01
7,27,15,50.8,0.544,A15-316,7/18/2017,47,4.6625,16.01
7,28,13.8,51.1,0.575,A15-304,7/18/2017,47,4.6625,16.01
7,29,13.2,44.8,0.545,A15-304,7/18/2017,47,4.6625,16.01
7,30,11.8,55.5,0.649,A15-341,7/18/2017,47,4.6625,16.01
7,31,13.4,51.7,0.588,A15-341,7/18/2017,47,4.6625,16.01
7,32,11.8,46.8,0.597,A15-436,7/18/2017,47,4.6625,16.01
7,33,12.8,50.2,0.594,A15-436,7/18/2017,47,4.6625,16.01
7,34,11.7,51.7,0.631,A15-463,7/18/2017,47,4.6625,16.01
7,35,11.7,51.1,0.627,A15-463,7/18/2017,47,4.6625,16.01
7,36,12,51.9,0.624,A15-708,7/18/2017,47,4.6625,16.01
7,37,14.2,53.8,0.582,A15-708,7/18/2017,47,4.6625,16.01
7,38,14.4,45.4,0.518,A15-711,7/18/2017,47,4.6625,16.01
7,39,13.8,55,0.599,A15-711,7/18/2017,47,4.6625,16.01
7,40,12.4,49.2,0.597,A14-298,7/18/2017,47,4.6625,16.01
7,41,12.4,49.8,0.601,A14-298,7/18/2017,47,4.6625,16.01
7,42,13.8,51,0.574,A15-451,7/18/2017,47,4.6625,16.01
7,43,11.3,47.2,0.614,A15-451,7/18/2017,47,4.6625,16.01
7,44,10.3,50.4,0.661,A15-519,7/18/2017,47,4.6625,16.01
7,45,11.5,51.1,0.633,A15-519,7/18/2017,47,4.6625,16.01
7,46,13,56.5,0.626,A15-461,7/18/2017,47,4.6625,16.01
